,Unnamed: 0,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp,Provider
95,95,US East,M128dms_v2 Spot,1,2.669,2.669,2023-08-01 00:00:00+00:00,Azure
1308,1308,US East,M128s_v2 Spot,1,1.8807,1.8807,2023-08-01 00:00:00+00:00,Azure
140,140,US East,M16-4ms Spot,1,0.3073,0.3073,2023-08-01 00:00:00+00:00,Azure
224,224,US East,M416-104ms_v2 Spot,1,9.915,9.915,2023-08-01 00:00:00+00:00,Azure
1080,1080,US East,Standard_HB120-96rs_v2 Spot,8,0.912,0.154,2023-08-01 00:00:00+00:00,Azure
1087,1087,US East,M192idms_v2 Spot,1,4.0896,4.0896,2023-08-01 00:00:00+00:00,Azure
696,696,US East,M16ms Spot,1,0.42138,0.42138,2023-08-01 00:00:00+00:00,Azure
216,216,US East,M16ms Spot,1,0.3073,0.3073,2023-08-01 00:00:00+00:00,Azure
1107,1107,US East,M128s_v2 Spot,1,1.2919,1.2919,2023-08-01 00:00:00+00:00,Azure
159,159,US East,M8-4ms Spot,1,0.15365,0.15365,2023-08-01 00:00:00+00:00,Azure
1113,1113,US East,L16s v2 Spot,1,0.1248,0.1248,2023-08-01 00:00:00+00:00,Azure
1076,1076,US East,M64s Spot,1,0.9613,0.9613,2023-08-01 00:00:00+00:00,Azure
1223,1223,US East,M64m Spot,1,1.0337,1.0337,2023-08-01 00:00:00+00:00,Azure
1129,1129,US East,M416ms v2 Spot,1,9.915,9.915,2023-08-01 00:00:00+00:00,Azure
172,172,US East,M64ls Spot,1,0.8359,0.8359,2023-08-01 00:00:00+00:00,Azure
1212,1212,US East,M64ls Spot,1,0.5415,0.5415,2023-08-01 00:00:00+00:00,Azure
176,176,US East,M64 Spot,1,0.6669,0.6669,2023-08-01 00:00:00+00:00,Azure
1209,1209,US East,M8ms Spot,1,0.15365,0.15365,2023-08-01 00:00:00+00:00,Azure
1205,1205,US East,M64ms_v2 Spot,1,1.3073,1.3073,2023-08-01 00:00:00+00:00,Azure
1149,1149,US East,M128ds_v2 Spot,1,1.9228,1.9228,2023-08-01 00:00:00+00:00,Azure
1158,1158,US East,NP40s Spot,1,0.844,0.844,2023-08-01 00:00:00+00:00,Azure
664,664,US East,M32ms Spot,1,0.6146,0.6146,2023-08-01 00:00:00+00:00,Azure
1452,1452,US East,M64s_v2 Spot,1,0.9403,0.9403,2023-08-01 00:00:00+00:00,Azure
1056,1056,US East,M208-52s_v2 Spot,1,2.231,2.231,2023-08-01 00:00:00+00:00,Azure
1238,1238,US East,M64dms_v2 Spot,1,1.034,1.034,2023-08-01 00:00:00+00:00,Azure
654,654,US East,M128 Spot,1,1.3338,1.3338,2023-08-01 00:00:00+00:00,Azure
90,90,US East,M64dms_v2 Spot,1,1.3284,1.3284,2023-08-01 00:00:00+00:00,Azure
1300,1300,US East,L64s v2 Spot,1,0.4992,0.4992,2023-08-01 00:00:00+00:00,Azure
1292,1292,US East,M32ts Spot,1,0.4179,0.4179,2023-08-01 00:00:00+00:00,Azure
96,96,US East,M64ms Spot,1,1.0337,1.0337,2023-08-01 00:00:00+00:00,Azure
254,254,US East,M208s v2 Spot,1,2.231,2.231,2023-08-01 00:00:00+00:00,Azure
1289,1289,US East,M128m Spot,1,2.6688,2.6688,2023-08-01 00:00:00+00:00,Azure
248,248,US East,M128ms_v2 Spot,1,2.6269,2.6269,2023-08-01 00:00:00+00:00,Azure
999,999,US East,M128dms_v2 Spot,1,3.2578,3.2578,2023-08-01 00:00:00+00:00,Azure
1016,1016,US East,M16s Spot,1,0.2387,0.2387,2023-08-01 00:00:00+00:00,Azure
1278,1278,US East,M416-208s_v2 Spot,1,4.958,4.958,2023-08-01 00:00:00+00:00,Azure
1022,1022,US East,NV24s v3 Spot,1,0.3384,0.3384,2023-08-01 00:00:00+00:00,Azure
1027,1027,US East,M64ms_v2 Spot,1,1.013,1.013,2023-08-01 00:00:00+00:00,Azure
234,234,US East,L48s v2 Spot,1,0.3744,0.3744,2023-08-01 00:00:00+00:00,Azure
1041,1041,US East,M208-104s_v2 Spot,1,2.231,2.231,2023-08-01 00:00:00+00:00,Azure
232,232,US East,M128-32ms Spot,1,3.5814,3.5814,2023-08-01 00:00:00+00:00,Azure
125,125,US East,L88is v2 Spot,1,0.6864,0.6864,2023-08-01 00:00:00+00:00,Azure
1247,1247,US East,NP10s Spot,1,0.211,0.211,2023-08-01 00:00:00+00:00,Azure
227,227,US East,HC44-16rs Spot,1,0.5192,0.5192,2023-08-01 00:00:00+00:00,Azure
1045,1045,US East,M208-52ms_v2 Spot,1,4.462,4.462,2023-08-01 00:00:00+00:00,Azure
127,127,US East,M192is_v2 Spot,1,2.4444,2.4444,2023-08-01 00:00:00+00:00,Azure
1240,1240,US East,HC44-32rs Spot,1,0.5192,0.5192,2023-08-01 00:00:00+00:00,Azure
644,644,US East,M128m Spot,1,3.5814,3.5814,2023-08-01 00:00:00+00:00,Azure
512,512,US East,L32s v2 Spot,1,0.2496,0.2496,2023-08-01 00:00:00+00:00,Azure
1267,1267,US East,M64ds_v2 Spot,1,0.6669,0.6669,2023-08-01 00:00:00+00:00,Azure
1611,1611,US East,M64m Spot,1,1.4641,1.4641,2023-08-01 00:00:00+00:00,Azure
484,484,US East,M64-32ms Spot,1,1.4641,1.4641,2023-08-01 00:00:00+00:00,Azure
1718,1718,US East,M128-32ms Spot,1,2.6688,2.6688,2023-08-01 00:00:00+00:00,Azure
1711,1711,US East,Standard_HB120-16rs_v2 Spot,8,0.912,0.154,2023-08-01 00:00:00+00:00,Azure
1617,1617,US East,M208-104ms_v2 Spot,1,4.462,4.462,2023-08-01 00:00:00+00:00,Azure
1481,1481,US East,HB120rs v2 Spot,1,0.912,0.912,2023-08-01 00:00:00+00:00,Azure
471,471,US East,M128s Spot,1,1.9226,1.9226,2023-08-01 00:00:00+00:00,Azure
1620,1620,US East,M128-64ms Spot,1,3.5814,3.5814,2023-08-01 00:00:00+00:00,Azure
1693,1693,US East,M128ds_v2 Spot,1,1.334,1.334,2023-08-01 00:00:00+00:00,Azure
1516,1516,US East,M128s Spot,1,1.3338,1.3338,2023-08-01 00:00:00+00:00,Azure
1684,1684,US East,M416s v2 Spot,1,4.958,4.958,2023-08-01 00:00:00+00:00,Azure
1590,1590,US East,M128-64ms Spot,1,2.6688,2.6688,2023-08-01 00:00:00+00:00,Azure
540,540,US East,M128 Spot,1,1.9226,1.9226,2023-08-01 00:00:00+00:00,Azure
1676,1676,US East,M32ms_v2 Spot,1,0.7513,0.7513,2023-08-01 00:00:00+00:00,Azure
1628,1628,US East,M416is v2 Spot,1,4.958,4.958,2023-08-01 00:00:00+00:00,Azure
1509,1509,US East,M32s Spot,1,0.4807,0.4807,2023-08-01 00:00:00+00:00,Azure
542,542,US East,M32ls Spot,1,0.2873,0.2873,2023-08-01 00:00:00+00:00,Azure
546,546,US East,M32ls Spot,1,0.4345,0.4345,2023-08-01 00:00:00+00:00,Azure
1496,1496,US East,M32ms_v2 Spot,1,0.6041,0.6041,2023-08-01 00:00:00+00:00,Azure
1643,1643,US East,M208ms v2 Spot,1,5.4188,5.4188,2023-08-01 00:00:00+00:00,Azure
372,372,US East,M8ms Spot,1,0.21069,0.21069,2023-08-01 00:00:00+00:00,Azure
448,448,US East,NV24 Spot,1,0.5761,0.5761,2023-08-01 00:00:00+00:00,Azure
1657,1657,US East,M32dms_v2 Spot,1,0.6146,0.6146,2023-08-01 00:00:00+00:00,Azure
577,577,US East,M64s Spot,1,0.6669,0.6669,2023-08-01 00:00:00+00:00,Azure
1732,1732,US East,NV48s v3 Spot,1,0.6768,0.6768,2023-08-01 00:00:00+00:00,Azure
1615,1615,US East,M208s v2 Spot,1,3.1878,3.1878,2023-08-01 00:00:00+00:00,Azure
1741,1741,US East,M16-8ms Spot,1,0.42138,0.42138,2023-08-01 00:00:00+00:00,Azure
1457,1457,US East,M64-16ms Spot,1,1.0337,1.0337,2023-08-01 00:00:00+00:00,Azure
1555,1555,US East,M8-2ms Spot,1,0.21069,0.21069,2023-08-01 00:00:00+00:00,Azure
1578,1578,US East,NV12 Spot,1,0.288,0.288,2023-08-01 00:00:00+00:00,Azure
503,503,US East,NP20s Spot,1,0.422,0.422,2023-08-01 00:00:00+00:00,Azure
1462,1462,US East,NV6 Spot,1,0.144,0.144,2023-08-01 00:00:00+00:00,Azure
392,392,US East,M32-16ms Spot,1,0.6146,0.6146,2023-08-01 00:00:00+00:00,Azure
132,132,US East,D16lds v5 Spot,1,0.192,0.192,2023-09-01 00:00:00+00:00,Azure
1568,1568,US East,B4ps v2 Spot,1,0.03825,0.03825,2023-09-01 00:00:00+00:00,Azure
1059,1059,US East,D64ls v5 Spot,1,0.68,0.68,2023-09-01 00:00:00+00:00,Azure
133,133,US East,B16ps v2 Spot,1,0.1345,0.1345,2023-09-01 00:00:00+00:00,Azure
1062,1062,US East,standard_DC4s_v3 Spot,1,0.0384,0.0384,2023-09-01 00:00:00+00:00,Azure
668,668,US East,standard_DC24s_v3 Spot,1,0.3408,0.3408,2023-09-01 00:00:00+00:00,Azure
407,407,US East,B2pls v2 Spot,1,0.0107,0.0107,2023-09-01 00:00:00+00:00,Azure
1168,1168,US East,B32als v2 Spot,1,0.30325,0.30325,2023-09-01 00:00:00+00:00,Azure
1066,1066,US East,standard_DC24s_v3 Spot,1,0.2304,0.2304,2023-09-01 00:00:00+00:00,Azure
1567,1567,US East,D16as v4 Spot,1,0.1504,0.1504,2023-09-01 00:00:00+00:00,Azure
1068,1068,US East,D32lds v5 Spot,1,0.752,0.752,2023-09-01 00:00:00+00:00,Azure
1069,1069,US East,B16als v2 Spot,1,0.13325,0.13325,2023-09-01 00:00:00+00:00,Azure
1190,1190,US East,D96ls v5 Spot,1,1.02,1.02,2023-09-01 00:00:00+00:00,Azure
138,138,US East,E2as v4 Spot,1,0.0218,0.0218,2023-09-01 00:00:00+00:00,Azure
1077,1077,US East,Standard_NV36adms_A10_v5 Spot,8,1.13,0.18125,2023-09-01 00:00:00+00:00,Azure
700,700,US East,B16ls v2 Spot,1,0.16575,0.16575,2023-09-01 00:00:00+00:00,Azure
435,435,US East,FXmds Type1 Spot,1,1.2275,1.2275,2023-09-01 00:00:00+00:00,Azure
1064,1064,US East,standard_DC8s_v3 Spot,1,0.0768,0.0768,2023-09-01 00:00:00+00:00,Azure
438,438,US East,D64lds v5 Spot,1,0.768,0.768,2023-09-01 00:00:00+00:00,Azure
440,440,US East,Standard_DC96ads_cc_v5 Spot,8,1.236,0.1945,2023-09-01 00:00:00+00:00,Azure
1054,1054,US East,Standard_EC20ads_cc_v5 Spot,1,0.5575,0.5575,2023-09-01 00:00:00+00:00,Azure
398,398,US East,D8ls v5 Spot,1,0.085,0.085,2023-09-01 00:00:00+00:00,Azure
1020,1020,US East,Standard_DC96ads_cc_v5 Spot,8,2.34,0.3324999999999999,2023-09-01 00:00:00+00:00,Azure
1653,1653,US East,HX176-144rs Spot,1,4.184,4.184,2023-09-01 00:00:00+00:00,Azure
1025,1025,US East,B16pls v2 Spot,1,0.1375,0.1375,2023-09-01 00:00:00+00:00,Azure
1026,1026,US East,Standard_EC16as_cc_v5 Spot,8,0.41,0.09125,2023-09-01 00:00:00+00:00,Azure
1649,1649,US East,Standard_EC4as_cc_v5 Spot,4,0.1025,0.045625,2023-09-01 00:00:00+00:00,Azure
115,115,US East,D2ls v5 Spot,1,0.04425,0.04425,2023-09-01 00:00:00+00:00,Azure
1030,1030,US East,standard_DC8s_v3 Spot,1,0.1136,0.1136,2023-09-01 00:00:00+00:00,Azure
1648,1648,US East,ND96asr A100 v4 Spot,1,8.191736,8.191736,2023-09-01 00:00:00+00:00,Azure
205,205,US East,HX176-24rs Spot,1,2.16,2.16,2023-09-01 00:00:00+00:00,Azure
1034,1034,US East,E16-8as_v4 Spot,1,0.1744,0.1744,2023-09-01 00:00:00+00:00,Azure
1644,1644,US East,B32ls v2 Spot,1,0.29475,0.29475,2023-09-01 00:00:00+00:00,Azure
210,210,US East,DS1 Spot,1,0.0077,0.0077,2023-09-01 00:00:00+00:00,Azure
1207,1207,US East,Standard_EC64ads_cc_v5 Spot,1,1.784,1.784,2023-09-01 00:00:00+00:00,Azure
1206,1206,US East,E8-2as_v4 Spot,1,0.0872,0.0872,2023-09-01 00:00:00+00:00,Azure
124,124,US East,HX176-96rs Spot,1,4.184,4.184,2023-09-01 00:00:00+00:00,Azure
1638,1638,US East,E64-16as_v4 Spot,1,0.6976,0.6976,2023-09-01 00:00:00+00:00,Azure
707,707,US East,E16a v4 Spot,1,0.1744,0.1744,2023-09-01 00:00:00+00:00,Azure
1051,1051,US East,B2ts v2 Spot,1,0.0026,0.0026,2023-09-01 00:00:00+00:00,Azure
141,141,US East,B16ls v2 Spot,1,0.14725,0.14725,2023-09-01 00:00:00+00:00,Azure
446,446,US East,DS4 Spot,1,0.0616,0.0616,2023-09-01 00:00:00+00:00,Azure
1188,1188,US East,HX176rs Spot,1,4.184,4.184,2023-09-01 00:00:00+00:00,Azure
1084,1084,US East,D64ls v5 Spot,1,1.416,1.416,2023-09-01 00:00:00+00:00,Azure
142,142,US East,B2ps v2 Spot,1,0.0191,0.0191,2023-09-01 00:00:00+00:00,Azure
1133,1133,US East,E64as v4 Spot,1,0.6976,0.6976,2023-09-01 00:00:00+00:00,Azure
1579,1579,US East,D96lds v5 Spot,1,1.152,1.152,2023-09-01 00:00:00+00:00,Azure
682,682,US East,B16s v2 Spot,1,0.18475,0.18475,2023-09-01 00:00:00+00:00,Azure
1137,1137,US East,E20a v4 Spot,1,0.218,0.218,2023-09-01 00:00:00+00:00,Azure
1598,1598,US East,HX176-96rs Spot,1,2.16,2.16,2023-09-01 00:00:00+00:00,Azure
1141,1141,US East,HB176-144rsv4 Spot,1,1.8,1.8,2023-09-01 00:00:00+00:00,Azure
1146,1146,US East,standard_DC1s_v3 Spot,1,0.0142,0.0142,2023-09-01 00:00:00+00:00,Azure
1148,1148,US East,standard_DC32s_v3 Spot,1,0.4544,0.4544,2023-09-01 00:00:00+00:00,Azure
422,422,US East,D48a v4 Spot,1,0.4512,0.4512,2023-09-01 00:00:00+00:00,Azure
1599,1599,US East,B2s v2 Spot,1,0.0208,0.0208,2023-09-01 00:00:00+00:00,Azure
421,421,US East,Standard_DC32ads_cc_v5 Spot,8,0.78,0.1375,2023-09-01 00:00:00+00:00,Azure
420,420,US East,HB176-96rsv4 Spot,1,1.8,1.8,2023-09-01 00:00:00+00:00,Azure
676,676,US East,Standard_EC96as_cc_v5 Spot,8,1.356,0.2095,2023-09-01 00:00:00+00:00,Azure
419,419,US East,DC4s Spot,1,0.0395,0.0395,2023-09-01 00:00:00+00:00,Azure
1177,1177,US East,D96as v4 Spot,1,0.9024,0.9024,2023-09-01 00:00:00+00:00,Azure
418,418,US East,Standard_NV18ads_A10_v5 Spot,6,0.4,0.0966666666666666,2023-09-01 00:00:00+00:00,Azure
186,186,US East,B8s v2 Spot,1,0.0925,0.0925,2023-09-01 00:00:00+00:00,Azure
414,414,US East,E8a v4 Spot,1,0.0872,0.0872,2023-09-01 00:00:00+00:00,Azure
412,412,US East,E16-4as_v4 Spot,1,0.1744,0.1744,2023-09-01 00:00:00+00:00,Azure
1584,1584,US East,Standard_DC64as_cc_v5 Spot,8,1.424,0.218,2023-09-01 00:00:00+00:00,Azure
1153,1153,US East,DS3 Spot,1,0.0308,0.0308,2023-09-01 00:00:00+00:00,Azure
199,199,US East,Standard_EC20ads_cc_v5 Spot,1,0.3275,0.3275,2023-09-01 00:00:00+00:00,Azure
1600,1600,US East,Standard_DC64as_cc_v5 Spot,8,0.688,0.126,2023-09-01 00:00:00+00:00,Azure
1126,1126,US East,DC8 v2 Spot,1,0.1136,0.1136,2023-09-01 00:00:00+00:00,Azure
672,672,US East,Standard_EC96ads_cc_v5 Spot,1,1.572,1.572,2023-09-01 00:00:00+00:00,Azure
1623,1623,US East,HX176-48rs Spot,1,2.16,2.16,2023-09-01 00:00:00+00:00,Azure
1088,1088,US East,standard_DC4ds_v3 Spot,1,0.0452,0.0452,2023-09-01 00:00:00+00:00,Azure
196,196,US East,Standard_EC32ads_cc_v5 Spot,1,0.524,0.524,2023-09-01 00:00:00+00:00,Azure
147,147,US East,D96lds v5 Spot,1,2.256,2.256,2023-09-01 00:00:00+00:00,Azure
1619,1619,US East,HX176-48rs Spot,1,4.184,4.184,2023-09-01 00:00:00+00:00,Azure
1095,1095,US East,B2ps v2 Spot,1,0.0168,0.0168,2023-09-01 00:00:00+00:00,Azure
694,694,US East,E4a v4 Spot,1,0.0436,0.0436,2023-09-01 00:00:00+00:00,Azure
553,553,US East,Standard_DC16as_cc_v5 Spot,8,0.356,0.0844999999999999,2023-09-01 00:00:00+00:00,Azure
1128,1128,US East,Standard_DC96as_cc_v5 Spot,8,2.136,0.307,2023-09-01 00:00:00+00:00,Azure
1103,1103,US East,standard_DC4ds_v3 Spot,1,0.0636,0.0636,2023-09-01 00:00:00+00:00,Azure
157,157,US East,B4pls v2 Spot,1,0.02975,0.02975,2023-09-01 00:00:00+00:00,Azure
689,689,US East,Standard_DC64ads_cc_v5 Spot,8,0.824,0.143,2023-09-01 00:00:00+00:00,Azure
1180,1180,US East,D12 Spot,1,0.0386,0.0386,2023-09-01 00:00:00+00:00,Azure
1456,1456,US East,D16ls v5 Spot,1,0.354,0.354,2023-09-01 00:00:00+00:00,Azure
1610,1610,US East,D13 Spot,1,0.0771,0.0771,2023-09-01 00:00:00+00:00,Azure
1606,1606,US East,DC2s Spot,1,0.0244,0.0244,2023-09-01 00:00:00+00:00,Azure
166,166,US East,Standard_EC48as_cc_v5 Spot,8,0.678,0.12475,2023-09-01 00:00:00+00:00,Azure
557,557,US East,D48ls v5 Spot,1,0.51,0.51,2023-09-01 00:00:00+00:00,Azure
1602,1602,US East,E32a v4 Spot,1,0.3488,0.3488,2023-09-01 00:00:00+00:00,Azure
1014,1014,US East,Standard_EC96as_cc_v5 Spot,8,2.46,0.3475,2023-09-01 00:00:00+00:00,Azure
1012,1012,US East,D4ls v5 Spot,1,0.0885,0.0885,2023-09-01 00:00:00+00:00,Azure
451,451,US East,D48as v4 Spot,1,0.4512,0.4512,2023-09-01 00:00:00+00:00,Azure
511,511,US East,D4a v4 Spot,1,0.0376,0.0376,2023-09-01 00:00:00+00:00,Azure
846,846,US East,Standard_NV12ads_A10_v5 Spot,4,0.227,0.07675,2023-09-01 00:00:00+00:00,Azure
847,847,US East,B4pls v2 Spot,1,0.03425,0.03425,2023-09-01 00:00:00+00:00,Azure
1729,1729,US East,D1 Spot,1,0.0077,0.0077,2023-09-01 00:00:00+00:00,Azure
488,488,US East,B2pls v2 Spot,1,0.0084,0.0084,2023-09-01 00:00:00+00:00,Azure
1726,1726,US East,standard_DC48ds_v3 Spot,1,0.7632,0.7632,2023-09-01 00:00:00+00:00,Azure
852,852,US East,B32als v2 Spot,1,0.26625,0.26625,2023-09-01 00:00:00+00:00,Azure
853,853,US East,D4lds v5 Spot,1,0.048,0.048,2023-09-01 00:00:00+00:00,Azure
1722,1722,US East,Standard_EC8as_cc_v5 Spot,8,0.113,0.054125,2023-09-01 00:00:00+00:00,Azure
749,749,US East,Standard_EC64ads_cc_v5 Spot,1,1.048,1.048,2023-09-01 00:00:00+00:00,Azure
859,859,US East,D2lds v5 Spot,1,0.024,0.024,2023-09-01 00:00:00+00:00,Azure
38,38,US East,B2ats v2 Spot,1,0.00465,0.00465,2023-09-01 00:00:00+00:00,Azure
39,39,US East,B4ps v2 Spot,1,0.0335,0.0335,2023-09-01 00:00:00+00:00,Azure
866,866,US East,HX176-24rs Spot,1,4.184,4.184,2023-09-01 00:00:00+00:00,Azure
44,44,US East,Standard_NV72ads_A10_v5 Spot,8,2.458,0.34725,2023-09-01 00:00:00+00:00,Azure
875,875,US East,E32as v4 Spot,1,0.3488,0.3488,2023-09-01 00:00:00+00:00,Azure
876,876,US East,D4lds v5 Spot,1,0.094,0.094,2023-09-01 00:00:00+00:00,Azure
879,879,US East,B2s v2 Spot,1,0.0231,0.0231,2023-09-01 00:00:00+00:00,Azure
880,880,US East,NV32as v4 Spot,1,0.3336,0.3336,2023-09-01 00:00:00+00:00,Azure
881,881,US East,D11 Spot,1,0.0193,0.0193,2023-09-01 00:00:00+00:00,Azure
45,45,US East,HB176rsv4 Spot,1,1.8,1.8,2023-09-01 00:00:00+00:00,Azure
889,889,US East,Standard_DC4as_cc_v5 Spot,4,0.043,0.03075,2023-09-01 00:00:00+00:00,Azure
530,530,US East,E8as v4 Spot,1,0.0872,0.0872,2023-09-01 00:00:00+00:00,Azure
892,892,US East,B2ats v2 Spot,1,0.00235,0.00235,2023-09-01 00:00:00+00:00,Azure
843,843,US East,DC4s v2 Spot,1,0.0568,0.0568,2023-09-01 00:00:00+00:00,Azure
895,895,US East,Standard_NV36ads_A10_v5 Spot,8,1.214,0.19175,2023-09-01 00:00:00+00:00,Azure
32,32,US East,Standard_EC20as_cc_v5 Spot,8,0.5125,0.1040625,2023-09-01 00:00:00+00:00,Azure
833,833,US East,D48lds v5 Spot,1,1.128,1.128,2023-09-01 00:00:00+00:00,Azure
768,768,US East,D8lds v5 Spot,1,0.096,0.096,2023-09-01 00:00:00+00:00,Azure
513,513,US East,standard_DC48ds_v3 Spot,1,0.5424,0.5424,2023-09-01 00:00:00+00:00,Azure
505,505,US East,B32s v2 Spot,1,0.33275,0.33275,2023-09-01 00:00:00+00:00,Azure
764,764,US East,B16pls v2 Spot,1,0.119,0.119,2023-09-01 00:00:00+00:00,Azure
516,516,US East,Standard_DC48ads_cc_v5 Spot,8,0.618,0.11725,2023-09-01 00:00:00+00:00,Azure
763,763,US East,Standard_DC48as_cc_v5 Spot,8,0.516,0.1045,2023-09-01 00:00:00+00:00,Azure
783,783,US East,Standard_DC48as_cc_v5 Spot,8,1.068,0.1735,2023-09-01 00:00:00+00:00,Azure
786,786,US East,D3 Spot,1,0.0308,0.0308,2023-09-01 00:00:00+00:00,Azure
1750,1750,US East,Standard_EC64as_cc_v5 Spot,8,1.64,0.245,2023-09-01 00:00:00+00:00,Azure
1749,1749,US East,B2as v2 Spot,1,0.0211,0.0211,2023-09-01 00:00:00+00:00,Azure
6,6,US East,D8lds v5 Spot,1,0.188,0.188,2023-09-01 00:00:00+00:00,Azure
798,798,US East,B2pts v2 Spot,1,0.0044,0.0044,2023-09-01 00:00:00+00:00,Azure
1745,1745,US East,D64as v4 Spot,1,0.6016,0.6016,2023-09-01 00:00:00+00:00,Azure
12,12,US East,D32as v4 Spot,1,0.3008,0.3008,2023-09-01 00:00:00+00:00,Azure
14,14,US East,E48as v4 Spot,1,0.5232,0.5232,2023-09-01 00:00:00+00:00,Azure
495,495,US East,Standard_DC8as_cc_v5 Spot,8,0.086,0.05075,2023-09-01 00:00:00+00:00,Azure
1739,1739,US East,D32ls v5 Spot,1,0.708,0.708,2023-09-01 00:00:00+00:00,Azure
812,812,US East,Standard_EC8ads_cc_v5 Spot,1,0.223,0.223,2023-09-01 00:00:00+00:00,Azure
813,813,US East,Standard_DC16ads_cc_v5 Spot,8,0.39,0.08875,2023-09-01 00:00:00+00:00,Azure
817,817,US East,Standard_DC8as_cc_v5 Spot,8,0.178,0.06225,2023-09-01 00:00:00+00:00,Azure
22,22,US East,standard_DC1ds_v3 Spot,1,0.0113,0.0113,2023-09-01 00:00:00+00:00,Azure
755,755,US East,HB176-144rsv4 Spot,1,3.824,3.824,2023-09-01 00:00:00+00:00,Azure
826,826,US East,D32a v4 Spot,1,0.3008,0.3008,2023-09-01 00:00:00+00:00,Azure
29,29,US East,B8s v2 Spot,1,0.08325,0.08325,2023-09-01 00:00:00+00:00,Azure
715,715,US East,Standard_EC4ads_cc_v5 Spot,4,0.1115,0.047875,2023-09-01 00:00:00+00:00,Azure
532,532,US East,E96as v4 Spot,1,1.0464,1.0464,2023-09-01 00:00:00+00:00,Azure
476,476,US East,Standard_DC64ads_cc_v5 Spot,8,1.56,0.235,2023-09-01 00:00:00+00:00,Azure
963,963,US East,standard_DC48s_v3 Spot,1,0.6816,0.6816,2023-09-01 00:00:00+00:00,Azure
85,85,US East,E20as v4 Spot,1,0.218,0.218,2023-09-01 00:00:00+00:00,Azure
727,727,US East,NV4as v4 Spot,1,0.0417,0.0417,2023-09-01 00:00:00+00:00,Azure
726,726,US East,B8ps v2 Spot,1,0.06725,0.06725,2023-09-01 00:00:00+00:00,Azure
88,88,US East,Standard_DC4as_cc_v5 Spot,4,0.089,0.0422499999999999,2023-09-01 00:00:00+00:00,Azure
1675,1675,US East,standard_DC2ds_v3 Spot,1,0.0226,0.0226,2023-09-01 00:00:00+00:00,Azure
974,974,US East,B2als v2 Spot,1,0.0117,0.0117,2023-09-01 00:00:00+00:00,Azure
454,454,US East,E96-48as_v4 Spot,1,1.0464,1.0464,2023-09-01 00:00:00+00:00,Azure
543,543,US East,standard_DC1s_v3 Spot,1,0.0096,0.0096,2023-09-01 00:00:00+00:00,Azure
723,723,US East,HX176-144rs Spot,1,2.16,2.16,2023-09-01 00:00:00+00:00,Azure
981,981,US East,B2ls v2 Spot,1,0.0127,0.0127,2023-09-01 00:00:00+00:00,Azure
983,983,US East,standard_DC16s_v3 Spot,1,0.1536,0.1536,2023-09-01 00:00:00+00:00,Azure
985,985,US East,B16s v2 Spot,1,0.1665,0.1665,2023-09-01 00:00:00+00:00,Azure
986,986,US East,standard_DC4s_v3 Spot,1,0.0568,0.0568,2023-09-01 00:00:00+00:00,Azure
1665,1665,US East,Standard_EC16ads_cc_v5 Spot,1,0.262,0.262,2023-09-01 00:00:00+00:00,Azure
1664,1664,US East,B4s v2 Spot,1,0.0415,0.0415,2023-09-01 00:00:00+00:00,Azure
993,993,US East,DS13 Spot,1,0.0771,0.0771,2023-09-01 00:00:00+00:00,Azure
1553,1553,US East,ND96asr A100 v4 Spot,1,9.521836,9.521836,2023-09-01 00:00:00+00:00,Azure
720,720,US East,E8-4as_v4 Spot,1,0.0872,0.0872,2023-09-01 00:00:00+00:00,Azure
1661,1661,US East,Standard_NV6ads_A10_v5 Spot,2,0.1135,0.06675,2023-09-01 00:00:00+00:00,Azure
1000,1000,US East,E96-24as_v4 Spot,1,1.0464,1.0464,2023-09-01 00:00:00+00:00,Azure
1659,1659,US East,standard_DC1ds_v3 Spot,1,0.0159,0.0159,2023-09-01 00:00:00+00:00,Azure
1005,1005,US East,HB176-48rsv4 Spot,1,1.8,1.8,2023-09-01 00:00:00+00:00,Azure
728,728,US East,standard_DC2ds_v3 Spot,1,0.0318,0.0318,2023-09-01 00:00:00+00:00,Azure
901,901,US East,D8ls v5 Spot,1,0.177,0.177,2023-09-01 00:00:00+00:00,Azure
961,961,US East,Standard_DC8ads_cc_v5 Spot,8,0.195,0.064375,2023-09-01 00:00:00+00:00,Azure
1677,1677,US East,B2ts v2 Spot,1,0.0049,0.0049,2023-09-01 00:00:00+00:00,Azure
473,473,US East,Standard_EC96ads_cc_v5 Spot,1,2.676,2.676,2023-09-01 00:00:00+00:00,Azure
58,58,US East,standard_D24ds_v3 Spot,1,0.2712,0.2712,2023-09-01 00:00:00+00:00,Azure
912,912,US East,Standard_NV36ads_A10_v5 Spot,8,0.8,0.14,2023-09-01 00:00:00+00:00,Azure
61,61,US East,Standard_EC48ads_cc_v5 Spot,1,1.338,1.338,2023-09-01 00:00:00+00:00,Azure
915,915,US East,D96a v4 Spot,1,0.9024,0.9024,2023-09-01 00:00:00+00:00,Azure
63,63,US East,standard_DC32ds_v3 Spot,1,0.5088,0.5088,2023-09-01 00:00:00+00:00,Azure
66,66,US East,B32as v2 Spot,1,0.3375,0.3375,2023-09-01 00:00:00+00:00,Azure
