,AvailabilityZone,InstanceType,MaximumNetworkInterfaces,SpotPrice,PricePerInterface,Timestamp
1243,US East,Standard_EC16as_v5 Spot,4,0.620054,0.1750135,2024-01-01T00:00:00Z
1244,US East,Standard_EC8as_cc_v5 Spot,8,0.205,0.065625,2023-09-01T00:00:00Z
1245,US East,E8 v3 Spot,1,0.095135,0.095135,2024-01-01T00:00:00Z
1246,US East,E48as v5 Spot,1,0.492,0.492,2023-11-01T00:00:00Z
1247,US East,NP10s Spot,1,0.211,0.211,2023-08-01T00:00:00Z
1248,US East,D64lds v5 Spot,1,1.504,1.504,2023-09-01T00:00:00Z
1249,US East,E8s v3 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
1250,US East,Standard_D2ps_v5 Spot,2,0.017576,0.018788,2024-01-01T00:00:00Z
1251,US East,E8-2as v5 Spot,1,0.082,0.082,2023-11-01T00:00:00Z
1252,US East,HB60-15rs Spot,1,0.506016,0.506016,2023-11-01T00:00:00Z
1253,US East,Standard_E4_v5 Spot,2,0.047568,0.033784,2024-01-01T00:00:00Z
1254,US East,E64ads v5 Spot,1,0.7136,0.7136,2023-11-01T00:00:00Z
1255,US East,Standard_D64_v5 Spot,8,0.3072,0.0784,2024-01-01T00:00:00Z
1256,US East,E96as v4 Spot,1,0.6048,0.6048,2022-07-01T00:00:00Z
1257,US East,E96-24s v5 Spot,1,0.6048,0.6048,2024-01-01T00:00:00Z
1258,US East,D64 v4 Spot,1,0.3072,0.3072,2024-01-01T00:00:00Z
1259,US East,D32-16s v3 Spot,1,0.328173,0.328173,2024-01-01T00:00:00Z
1260,US East,D16 v4 Spot,1,0.164086,0.164086,2024-01-01T00:00:00Z
1261,US East,E4-2ds v5 Spot,1,0.0288,0.0288,2024-01-01T00:00:00Z
1262,US East,Standard_E4bds_v5 Spot,2,0.0334,0.0267,2024-01-01T00:00:00Z
1263,US East,DS14-8 v2 Spot,1,0.188807,0.188807,2024-01-01T00:00:00Z
1264,US East,F48amds v6 Spot,1,1.2925,1.2925,2024-01-01T00:00:00Z
1265,US East,E16-8s v4 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
1266,US East,Standard_M24s_v3 Spot,8,0.7675,0.1359375,2023-11-01T00:00:00Z
1267,US East,M64ds_v2 Spot,1,0.6669,0.6669,2023-08-01T00:00:00Z
1268,US East,E64-32s v5 Spot,1,0.4032,0.4032,2024-01-01T00:00:00Z
1269,US East,D64as v4 Spot,1,0.3072,0.3072,2022-07-01T00:00:00Z
1270,US East,B32as v2 Spot,1,0.30075,0.30075,2023-09-01T00:00:00Z
1271,US East,E32s v4 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1272,US East,E8s v5 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
1273,US East,E8-2ads v5 Spot,1,0.0892,0.0892,2023-11-01T00:00:00Z
1274,US East,D8ads_v6 Spot,1,0.19075,0.19075,2024-01-01T00:00:00Z
1275,US East,Standard_E32ps_v5 Spot,8,0.1613,0.0601625,2023-06-01T00:00:00Z
1276,US East,E20ads v5 Spot,1,0.223,0.223,2023-11-01T00:00:00Z
1277,US East,Standard_D2d_v5 Spot,2,0.022366,0.021183,2024-01-01T00:00:00Z
1278,US East,M416-208s_v2 Spot,1,4.958,4.958,2023-08-01T00:00:00Z
1279,US East,E96-24ads v5 Spot,1,1.0704,1.0704,2023-11-01T00:00:00Z
1280,US East,E4s v4 Spot,1,0.047568,0.047568,2024-01-01T00:00:00Z
1281,US East,D48ls v5 Spot,1,1.062,1.062,2023-09-01T00:00:00Z
1282,US East,Standard_E20ps_v5 Spot,8,0.200512,0.065064,2024-01-01T00:00:00Z
1283,US East,Standard_E16pds_v5 Spot,4,0.172432,0.063108,2024-01-01T00:00:00Z
1284,US East,DS15 v2 Spot,1,0.236072,0.236072,2024-01-01T00:00:00Z
1285,US East,D64s v3 Spot,1,0.656346,0.656346,2024-01-01T00:00:00Z
1286,US East,F2alds v6 Spot,1,0.0585,0.0585,2024-01-01T00:00:00Z
1287,US East,Standard_M176s_3_v3 Spot,8,4.47,0.59875,2023-11-01T00:00:00Z
1288,US East,E32-16s v3 Spot,1,0.380541,0.380541,2024-01-01T00:00:00Z
1289,US East,M128m Spot,1,2.6688,2.6688,2023-08-01T00:00:00Z
1290,US East,A3 Spot,1,0.133464,0.133464,2024-01-01T00:00:00Z
1291,US East,D3 Spot,1,0.056,0.056,2023-10-01T00:00:00Z
1292,US East,M32ts Spot,1,0.4179,0.4179,2023-08-01T00:00:00Z
1293,US East,A2 Spot,1,0.126,0.126,2023-12-01T00:00:00Z
1294,US East,Standard_DC96ads_v5 Spot,8,6.42096,0.84262,2024-01-01T00:00:00Z
1295,US East,Standard_D32ads_v5 Spot,8,0.312,0.079,2023-11-01T00:00:00Z
1296,US East,D48ads_v6 Spot,1,1.14475,1.14475,2024-01-01T00:00:00Z
1297,US East,D4 Spot,1,0.0616,0.0616,2023-09-01T00:00:00Z
1298,US East,E96a v4 Spot,1,1.0464,1.0464,2023-09-01T00:00:00Z
1299,US East,D2s v3 Spot,1,0.020511,0.020511,2024-01-01T00:00:00Z
1300,US East,L64s v2 Spot,1,0.4992,0.4992,2023-08-01T00:00:00Z
1301,US East,HB176-96rsv4 Spot,1,3.824,3.824,2023-09-01T00:00:00Z
1302,US East,NC12 Spot,1,0.2168,0.2168,2023-12-01T00:00:00Z
1303,US East,Standard_E104i_v5 Spot,8,1.308218,0.20352725000000002,2024-01-01T00:00:00Z
1304,US East,E32s v5 Spot,1,0.2016,0.2016,2024-01-01T00:00:00Z
1305,US East,Standard_EC48ads_cc_v5 Spot,1,0.786,0.786,2023-09-01T00:00:00Z
1306,US East,Standard_D8d_v5 Spot,4,0.0452,0.0313,2024-01-01T00:00:00Z
1307,US East,DS5 v2 Spot,1,0.149058,0.149058,2024-01-01T00:00:00Z
1308,US East,M128s_v2 Spot,1,1.8807,1.8807,2023-08-01T00:00:00Z
1309,US East,E16-8ds v4 Spot,1,0.1152,0.1152,2024-01-01T00:00:00Z
1310,US East,E96-24as v5 Spot,1,0.5424,0.5424,2022-11-01T00:00:00Z
1311,US East,F8s Spot,1,0.050705,0.050705,2024-01-01T00:00:00Z
1312,US East,Standard_E4d_v5 Spot,2,0.0288,0.024399999999999998,2024-01-01T00:00:00Z
1313,US East,DS11 Spot,1,0.0193,0.0193,2023-09-01T00:00:00Z
1314,US East,F4s Spot,1,0.025353,0.025353,2024-01-01T00:00:00Z
1315,US East,Standard_E32d_v5 Spot,8,0.2304,0.0688,2024-01-01T00:00:00Z
1316,US East,B16ps v2 Spot,1,0.15275,0.15275,2023-09-01T00:00:00Z
1317,US East,L48s v2 Spot,1,0.5952,0.5952,2024-01-01T00:00:00Z
1318,US East,F72iams v6 Spot,1,2.6675,2.6675,2024-01-01T00:00:00Z
1319,US East,standard_DC32ds_v3 Spot,1,0.3616,0.3616,2023-09-01T00:00:00Z
1320,US East,Standard_E32bds_v5 Spot,8,0.45211,0.09651375000000001,2024-01-01T00:00:00Z
1321,US East,E32ds v5 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
1322,US East,D8as v4 Spot,1,0.0384,0.0384,2022-07-01T00:00:00Z
1323,US East,D12 v2 Spot,1,0.047265,0.047265,2024-01-01T00:00:00Z
1324,US East,Standard_D32ds_v5 Spot,8,0.1808,0.0626,2024-01-01T00:00:00Z
1325,US East,E32-16as_v4 Spot,1,0.3488,0.3488,2023-09-01T00:00:00Z
1326,US East,DC2s v2 Spot,1,0.0284,0.0284,2023-09-01T00:00:00Z
1327,US East,HB176-24rsv4 Spot,1,1.8,1.8,2023-09-01T00:00:00Z
1328,US East,H16 Spot,1,0.503047,0.503047,2023-07-01T00:00:00Z
1329,US East,HB60-30rs Spot,1,0.228,0.228,2023-05-01T00:00:00Z
1330,US East,Standard_DC2as_v5 Spot,2,0.058996,0.039498,2024-01-01T00:00:00Z
1331,US East,E16-8as v5 Spot,1,0.0904,0.0904,2022-11-01T00:00:00Z
1332,US East,B8pls v2 Spot,1,0.0595,0.0595,2023-09-01T00:00:00Z
1333,US East,D64ads_v6 Spot,1,1.5265,1.5265,2024-01-01T00:00:00Z
1334,US East,D48ds v4 Spot,1,0.536772,0.536772,2024-01-01T00:00:00Z
1335,US East,Standard_NV6ads_A10_v5 Spot,2,0.1825,0.10124999999999999,2023-09-01T00:00:00Z
1336,US East,Standard_D4ds_v5 Spot,2,0.0226,0.0213,2024-01-01T00:00:00Z
1337,US East,Standard_NC48ads_A100_v4 Spot,4,1.271637,0.33790925,2024-01-01T00:00:00Z
1338,US East,E20as_v6 Spot,1,0.271,0.271,2024-01-01T00:00:00Z
1339,US East,Standard_E64_v5 Spot,8,0.4032,0.09040000000000001,2024-01-01T00:00:00Z
1340,US East,F48ads v6 Spot,1,1.02125,1.02125,2024-01-01T00:00:00Z
1341,US East,B16as v2 Spot,1,0.16875,0.16875,2023-09-01T00:00:00Z
1342,US East,D13 v2 Spot,1,0.171917,0.171917,2024-01-01T00:00:00Z
1343,US East,Standard_E4ps_v5 Spot,2,0.040144,0.030072,2024-01-01T00:00:00Z
1344,US East,M64ds_v2 Spot,1,0.9613,0.9613,2023-08-01T00:00:00Z
1345,US East,E16-4as v5 Spot,1,0.164,0.164,2023-11-01T00:00:00Z
1346,US East,Standard_D2_v5 Spot,2,0.020511,0.020255500000000003,2024-01-01T00:00:00Z
1347,US East,A1 v2 Spot,1,0.007092,0.007092,2024-01-01T00:00:00Z
1348,US East,M208ms v2 Spot,1,4.462,4.462,2023-08-01T00:00:00Z
1349,US East,E16ds v5 Spot,1,0.205981,0.205981,2024-01-01T00:00:00Z
1350,US East,Standard_D64_v5 Spot,8,0.656346,0.12204324999999999,2024-01-01T00:00:00Z
1351,US East,E96ds v5 Spot,1,0.6912,0.6912,2024-01-01T00:00:00Z
1352,US East,standard_DC8ds_v3 Spot,1,0.1272,0.1272,2023-09-01T00:00:00Z
1353,US East,M128ms Spot,1,2.6688,2.6688,2023-08-01T00:00:00Z
1354,US East,A4m v2 Spot,1,0.0238,0.0238,2024-01-01T00:00:00Z
1355,US East,F1as v6 Spot,1,0.02925,0.02925,2023-12-01T00:00:00Z
1356,US East,D16lds v5 Spot,1,0.376,0.376,2023-09-01T00:00:00Z
1357,US East,Standard_E48bds_v5 Spot,8,0.678166,0.12477075000000001,2024-01-01T00:00:00Z
1358,US East,E64a v4 Spot,1,0.6976,0.6976,2023-09-01T00:00:00Z
1359,US East,E2ds v5 Spot,1,0.025748,0.025748,2024-01-01T00:00:00Z
1360,US East,E48as_v6 Spot,1,0.6505,0.6505,2024-01-01T00:00:00Z
1361,US East,E32-16ads v5 Spot,1,0.2096,0.2096,2022-11-01T00:00:00Z
1362,US East,E32-16ds v5 Spot,1,0.2304,0.2304,2024-01-01T00:00:00Z
1363,US East,Standard_DC8as_v5 Spot,4,0.235984,0.078996,2024-01-01T00:00:00Z
1364,US East,DS13-4 v2 Spot,1,0.094403,0.094403,2024-01-01T00:00:00Z
1365,US East,Standard_EC48as_cc_v5 Spot,8,1.23,0.19375,2023-09-01T00:00:00Z
1366,US East,Standard_D8ds_v5 Spot,4,0.0452,0.0313,2024-01-01T00:00:00Z
1367,US East,L8s v2 Spot,1,0.0624,0.0624,2023-08-01T00:00:00Z
1368,US East,DS14 v2 Spot,1,0.343671,0.343671,2024-01-01T00:00:00Z
1369,US East,Standard_E64_v5 Spot,8,0.761082,0.13513525,2024-01-01T00:00:00Z
1370,US East,E32 v3 Spot,1,0.2016,0.2016,2024-01-01T00:00:00Z
1371,US East,Standard_DC2ads_v5 Spot,2,0.070658,0.045329,2024-01-01T00:00:00Z
1372,US East,D2 Spot,1,0.0154,0.0154,2023-09-01T00:00:00Z
1373,US East,Standard_D16pls_v5 Spot,4,0.13312,0.053279999999999994,2024-01-01T00:00:00Z
1374,US East,DS11 v2 Spot,1,0.042979,0.042979,2024-01-01T00:00:00Z
1375,US East,D64ds v4 Spot,1,0.3616,0.3616,2024-01-01T00:00:00Z
1376,US East,E16-4ds v4 Spot,1,0.205981,0.205981,2024-01-01T00:00:00Z
1377,US East,M64ms Spot,1,1.4641,1.4641,2023-08-01T00:00:00Z
1378,US East,E32-8as v5 Spot,1,0.328,0.328,2023-11-01T00:00:00Z
1379,US East,Standard_EC4as_cc_v5 Spot,4,0.0565,0.034125,2023-09-01T00:00:00Z
1380,US East,E64 v3 Spot,1,0.3629,0.3629,2024-01-01T00:00:00Z
1381,US East,F48as v6 Spot,1,1.404,1.404,2023-12-01T00:00:00Z
1382,US East,M416s v2 Spot,1,6.8716,6.8716,2023-08-01T00:00:00Z
1383,US East,Standard_D96s_v5 Spot,8,0.984518,0.16306475,2024-01-01T00:00:00Z
1384,US East,Standard_D8ps_v5 Spot,4,0.070304,0.037576,2024-01-01T00:00:00Z
1385,US East,E64-32ds v4 Spot,1,0.4608,0.4608,2024-01-01T00:00:00Z
1386,US East,Standard_EC2as_v5 Spot,2,0.14061,0.080305,2024-01-01T00:00:00Z
1387,US East,DS5 v2 Spot,1,0.328205,0.328205,2024-01-01T00:00:00Z
1388,US East,E8-2s v3 Spot,1,0.0504,0.0504,2024-01-01T00:00:00Z
1389,US East,NV12s v3 Spot,1,0.1692,0.1692,2023-08-01T00:00:00Z
1390,US East,E20s v5 Spot,1,0.237838,0.237838,2024-01-01T00:00:00Z
1391,US East,E64-32ds v5 Spot,1,0.4608,0.4608,2024-01-01T00:00:00Z
1392,US East,D16as_v6 Spot,1,0.16525,0.16525,2023-12-01T00:00:00Z
1393,US East,E4 v4 Spot,1,0.0252,0.0252,2024-01-01T00:00:00Z
1394,US East,F4s Spot,1,0.062352,0.062352,2024-01-01T00:00:00Z
1395,US East,D16s v3 Spot,1,0.164086,0.164086,2024-01-01T00:00:00Z
1396,US East,Standard_D2pls_v5 Spot,2,0.01664,0.01832,2024-01-01T00:00:00Z
1397,US East,B4s v2 Spot,1,0.04625,0.04625,2023-09-01T00:00:00Z
1398,US East,ND96asr v4 Spot,1,6.610278,6.610278,2024-01-01T00:00:00Z
1399,US East,E16s v4 Spot,1,0.1008,0.1008,2024-01-01T00:00:00Z
1400,US East,D16alds_v6 Spot,1,0.16525,0.16525,2023-12-01T00:00:00Z
1401,US East,Standard_L48s_v3 Spot,8,0.6384,0.11979999999999999,2024-01-01T00:00:00Z
1402,US East,Standard_DC4ads_cc_v5 Spot,4,0.0975,0.044375,2023-09-01T00:00:00Z
1403,US East,NV16as v4 Spot,1,0.0932,0.0932,2023-01-01T00:00:00Z
1404,US East,F72ads v6 Spot,1,1.53175,1.53175,2024-01-01T00:00:00Z
1405,US East,E20 v4 Spot,1,0.126,0.126,2024-01-01T00:00:00Z
1406,US East,D4 v3 Spot,1,0.041022,0.041022,2024-01-01T00:00:00Z
1407,US East,E96-48ads v5 Spot,1,0.6288,0.6288,2022-11-01T00:00:00Z
1408,US East,ND24rs Spot,1,1.0971,1.0971,2023-10-01T00:00:00Z
1409,US East,Standard_DC32as_v5 Spot,8,0.943936,0.157992,2024-01-01T00:00:00Z
1410,US East,A4m v2 Spot,1,0.039276,0.039276,2024-01-01T00:00:00Z
1411,US East,M32dms_v2 Spot,1,0.7618,0.7618,2023-08-01T00:00:00Z
1412,US East,Standard_DC32ads_cc_v5 Spot,8,0.412,0.0915,2023-09-01T00:00:00Z
1413,US East,D2as v4 Spot,1,0.0188,0.0188,2023-09-01T00:00:00Z
1414,US East,Standard_DC96ads_v5 Spot,8,3.39109,0.46388625,2024-01-01T00:00:00Z
1415,US East,Standard_D16pds_v5 Spot,4,0.151736,0.057934,2024-01-01T00:00:00Z
1416,US East,F1ams v6 Spot,1,0.03475,0.03475,2024-01-01T00:00:00Z
1417,US East,F48s v2 Spot,1,0.203,0.203,2024-01-01T00:00:00Z
1418,US East,D32ls v5 Spot,1,0.34,0.34,2023-09-01T00:00:00Z
1419,US East,Standard_D96as_v5 Spot,8,0.4128,0.0916,2022-11-01T00:00:00Z
1420,US East,F16amds v6 Spot,1,0.61475,0.61475,2024-01-01T00:00:00Z
1421,US East,F32als v6 Spot,1,0.8705,0.8705,2024-01-01T00:00:00Z
1422,US East,ND12s Spot,1,0.4986,0.4986,2023-10-01T00:00:00Z
1423,US East,DC4s v2 Spot,1,0.0384,0.0384,2022-03-01T00:00:00Z
1424,US East,Standard_M96ds_1_v3 Spot,8,3.585,0.488125,2023-11-01T00:00:00Z
1425,US East,D2 v2 Spot,1,0.041026,0.041026,2024-01-01T00:00:00Z
1426,US East,D4s v4 Spot,1,0.041022,0.041022,2024-01-01T00:00:00Z
1427,US East,Standard_FX4mds Spot,2,0.037349,0.0286745,2023-07-01T00:00:00Z
1428,US East,Standard_M12s_v3 Spot,4,0.5225,0.15062499999999998,2023-11-01T00:00:00Z
1429,US East,E16-4s v5 Spot,1,0.19027,0.19027,2024-01-01T00:00:00Z
1430,US East,M192idms_v2 Spot,1,3.2064,3.2064,2023-08-01T00:00:00Z
1431,US East,E2ds v4 Spot,1,0.0144,0.0144,2024-01-01T00:00:00Z
1432,US East,E16-4ds v5 Spot,1,0.1152,0.1152,2024-01-01T00:00:00Z
1433,US East,D4s v3 Spot,1,0.0192,0.0192,2024-01-01T00:00:00Z
1434,US East,Standard_M24s_v3 Spot,8,1.045,0.170625,2023-11-01T00:00:00Z
1435,US East,F32ads v6 Spot,1,0.68075,0.68075,2024-01-01T00:00:00Z
1436,US East,E64s v4 Spot,1,0.761082,0.761082,2024-01-01T00:00:00Z
1437,US East,A2m v2 Spot,1,0.0119,0.0119,2024-01-01T00:00:00Z
1438,US East,E80ids v4 Spot,1,1.029904,1.029904,2024-01-01T00:00:00Z
1439,US East,E32a v4 Spot,1,0.2016,0.2016,2022-07-01T00:00:00Z
1440,US East,F16amds v6 Spot,1,0.43075,0.43075,2024-01-01T00:00:00Z
1441,US East,M192ids_v2 Spot,1,1.6032,1.6032,2023-08-01T00:00:00Z
1442,US East,NC24r Spot,1,0.396,0.396,2023-11-01T00:00:00Z
1443,US East,D96als_v6 Spot,1,1.98,1.98,2024-01-01T00:00:00Z
1444,US East,D32alds_v6 Spot,1,0.3305,0.3305,2023-12-01T00:00:00Z
1445,US East,ND40rs v2 Spot,1,3.309206,3.309206,2024-01-01T00:00:00Z
1446,US East,D48alds_v6 Spot,1,1.0475,1.0475,2023-12-01T00:00:00Z
1447,US East,Standard_E32d_v5 Spot,8,0.411962,0.09149525,2024-01-01T00:00:00Z
1448,US East,Standard_EC96ads_v5 Spot,8,4.31231,0.57903875,2024-01-01T00:00:00Z
1449,US East,E16-8ds v4 Spot,1,0.205981,0.205981,2024-01-01T00:00:00Z
1450,US East,DS2 Spot,1,0.0154,0.0154,2023-09-01T00:00:00Z
1451,US East,Standard_D64d_v5 Spot,8,0.3616,0.0852,2024-01-01T00:00:00Z
1452,US East,M64s_v2 Spot,1,0.9403,0.9403,2023-08-01T00:00:00Z
1453,US East,Standard_D64ds_v5 Spot,8,0.3616,0.0852,2024-01-01T00:00:00Z
1454,US East,D8ds v4 Spot,1,0.0452,0.0452,2024-01-01T00:00:00Z
1455,US East,Standard_L32as_v3 Spot,8,0.2496,0.0712,2023-07-01T00:00:00Z
1456,US East,D16ls v5 Spot,1,0.354,0.354,2023-09-01T00:00:00Z
1457,US East,M64-16ms Spot,1,1.0337,1.0337,2023-08-01T00:00:00Z
1458,US East,F32as v6 Spot,1,0.568,0.568,2023-12-01T00:00:00Z
1459,US East,DS15 v2 Spot,1,0.429629,0.429629,2024-01-01T00:00:00Z
1460,US East,E16ds v5 Spot,1,0.1152,0.1152,2024-01-01T00:00:00Z
1461,US East,F64as v6 Spot,1,1.872,1.872,2023-12-01T00:00:00Z
1462,US East,NV6 Spot,1,0.144,0.144,2023-08-01T00:00:00Z
1463,US East,D48lds v5 Spot,1,0.576,0.576,2023-09-01T00:00:00Z
1464,US East,E48s v5 Spot,1,0.570811,0.570811,2024-01-01T00:00:00Z
1465,US East,Standard_EC32as_cc_v5 Spot,8,0.452,0.0965,2023-09-01T00:00:00Z
1466,US East,NV8as v4 Spot,1,0.0834,0.0834,2023-09-01T00:00:00Z
1467,US East,F16ads v6 Spot,1,0.5245,0.5245,2024-01-01T00:00:00Z
1468,US East,D16s v3 Spot,1,0.0768,0.0768,2024-01-01T00:00:00Z
1469,US East,NV8as v4 Spot,1,0.0466,0.0466,2023-01-01T00:00:00Z
1470,US East,D1 Spot,1,0.014,0.014,2023-10-01T00:00:00Z
1471,US East,F8ads v6 Spot,1,0.26225,0.26225,2024-01-01T00:00:00Z
1472,US East,Standard_D64ps_v5 Spot,8,0.2464,0.0708,2023-06-01T00:00:00Z
1473,US East,E2as_v6 Spot,1,0.05,0.05,2024-01-01T00:00:00Z
1474,US East,E4-2ads v5 Spot,1,0.0446,0.0446,2023-11-01T00:00:00Z
1475,US East,Standard_DC8ads_v5 Spot,4,0.282591,0.09064775,2024-01-01T00:00:00Z
1476,US East,Standard_E2pds_v5 Spot,2,0.0115,0.01575,2023-06-01T00:00:00Z
1477,US East,F16as v6 Spot,1,0.284,0.284,2023-12-01T00:00:00Z
1478,US East,Standard_M96ds_2_v3 Spot,8,4.4125,0.5915625,2023-11-01T00:00:00Z
1479,US East,Standard_E16d_v5 Spot,8,0.1152,0.054400000000000004,2024-01-01T00:00:00Z
1480,US East,F16s v2 Spot,1,0.0677,0.0677,2024-01-01T00:00:00Z
1481,US East,HB120rs v2 Spot,1,0.912,0.912,2023-08-01T00:00:00Z
1482,US East,HB176-48rsv4 Spot,1,3.824,3.824,2023-09-01T00:00:00Z
1483,US East,DS13-2 v2 Spot,1,0.094403,0.094403,2024-01-01T00:00:00Z
1484,US East,E64as_v6 Spot,1,0.86725,0.86725,2024-01-01T00:00:00Z
1485,US East,E16s v3 Spot,1,0.1008,0.1008,2024-01-01T00:00:00Z
1486,US East,standard_DC32s_v3 Spot,1,0.3072,0.3072,2023-09-01T00:00:00Z
1487,US East,HB60-30rs Spot,1,0.506016,0.506016,2023-11-01T00:00:00Z
1488,US East,B8pls v2 Spot,1,0.06875,0.06875,2023-09-01T00:00:00Z
1489,US East,Standard_EC96iads_v5 Spot,8,4.74437,0.63304625,2024-01-01T00:00:00Z
1490,US East,F1ads v6 Spot,1,0.03275,0.03275,2024-01-01T00:00:00Z
1491,US East,E16ds v4 Spot,1,0.1152,0.1152,2024-01-01T00:00:00Z
1492,US East,F48ads v6 Spot,1,1.57325,1.57325,2024-01-01T00:00:00Z
1493,US East,HB120-16rs_v3 Spot,1,0.912,0.912,2024-01-01T00:00:00Z
1494,US East,D64d v4 Spot,1,0.715696,0.715696,2024-01-01T00:00:00Z
1495,US East,F2ams v6 Spot,1,0.0465,0.0465,2024-01-01T00:00:00Z
1496,US East,M32ms_v2 Spot,1,0.6041,0.6041,2023-08-01T00:00:00Z
1497,US East,Standard_D48ds_v5 Spot,8,0.536772,0.10709650000000001,2024-01-01T00:00:00Z
1498,US East,D32 v3 Spot,1,0.328173,0.328173,2024-01-01T00:00:00Z
1499,US East,E80ids v4 Spot,1,0.576,0.576,2024-01-01T00:00:00Z
1500,US East,Standard_E2bds_v5 Spot,2,0.028257,0.0241285,2024-01-01T00:00:00Z
1501,US East,D15 v2 Spot,1,0.429629,0.429629,2024-01-01T00:00:00Z
1502,US East,D16a v4 Spot,1,0.1504,0.1504,2023-09-01T00:00:00Z
1503,US East,E4-2s v4 Spot,1,0.047568,0.047568,2024-01-01T00:00:00Z
1504,US East,Standard_D4ds_v5 Spot,2,0.044731,0.0323655,2024-01-01T00:00:00Z
1505,US East,D16d v4 Spot,1,0.178924,0.178924,2024-01-01T00:00:00Z
1506,US East,Standard_DC32as_cc_v5 Spot,8,0.712,0.129,2023-09-01T00:00:00Z
1507,US East,F32alds v6 Spot,1,0.56725,0.56725,2024-01-01T00:00:00Z
1508,US East,B2pts v2 Spot,1,0.0021,0.0021,2023-09-01T00:00:00Z
1509,US East,M32s Spot,1,0.4807,0.4807,2023-08-01T00:00:00Z
1510,US East,Standard_EC32as_v5 Spot,8,2.25008,0.32126,2024-01-01T00:00:00Z
1511,US East,Standard_E8ps_v5 Spot,4,0.080184,0.040046,2024-01-01T00:00:00Z
1512,US East,D16als_v6 Spot,1,0.33,0.33,2024-01-01T00:00:00Z
1513,US East,E48 v4 Spot,1,0.3024,0.3024,2024-01-01T00:00:00Z
1514,US East,Standard_FX36mds Spot,8,0.5004,0.10255,2023-10-01T00:00:00Z
1515,US East,E112iads v5 Spot,1,0.807,0.807,2022-11-01T00:00:00Z
1516,US East,M128s Spot,1,1.3338,1.3338,2023-08-01T00:00:00Z
1517,US East,A0 Spot,1,0.01001,0.01001,2024-01-01T00:00:00Z
1518,US East,DS4 Spot,1,0.112,0.112,2023-10-01T00:00:00Z
1519,US East,E64s v3 Spot,1,0.3629,0.3629,2024-01-01T00:00:00Z
1520,US East,Standard_L64as_v3 Spot,8,0.4992,0.10239999999999999,2023-07-01T00:00:00Z
1521,US East,F8amds v6 Spot,1,0.2155,0.2155,2024-01-01T00:00:00Z
1522,US East,DS13 Spot,1,0.1056,0.1056,2023-10-01T00:00:00Z
1523,US East,E64-32ads v5 Spot,1,0.4192,0.4192,2022-11-01T00:00:00Z
1524,US East,standard_D24ds_v3 Spot,1,0.3816,0.3816,2023-09-01T00:00:00Z
1525,US East,D32s v3 Spot,1,0.328173,0.328173,2024-01-01T00:00:00Z
1526,US East,Standard_E48_v5 Spot,8,0.3024,0.07780000000000001,2024-01-01T00:00:00Z
1527,US East,Standard_D2ads_v5 Spot,2,0.0195,0.01975,2023-11-01T00:00:00Z
1528,US East,D16alds_v6 Spot,1,0.34925,0.34925,2023-12-01T00:00:00Z
1529,US East,A2 Spot,1,0.066732,0.066732,2024-01-01T00:00:00Z
1530,US East,D16s v4 Spot,1,0.0768,0.0768,2024-01-01T00:00:00Z
1531,US East,D32s v3 Spot,1,0.1536,0.1536,2024-01-01T00:00:00Z
1532,US East,standard_DC2s_v3 Spot,1,0.0192,0.0192,2023-09-01T00:00:00Z
1533,US East,E2 v4 Spot,1,0.0126,0.0126,2024-01-01T00:00:00Z
1534,US East,D64 v3 Spot,1,0.656346,0.656346,2024-01-01T00:00:00Z
1535,US East,HB176rsv4 Spot,1,3.824,3.824,2023-09-01T00:00:00Z
1536,US East,B8ls v2 Spot,1,0.083,0.083,2023-09-01T00:00:00Z
1537,US East,Standard_FX4mds Spot,2,0.0556,0.0378,2023-10-01T00:00:00Z
1538,US East,standard_DC16s_v3 Spot,1,0.2272,0.2272,2023-09-01T00:00:00Z
1539,US East,E20as v4 Spot,1,0.126,0.126,2022-07-01T00:00:00Z
1540,US East,E20ds v4 Spot,1,0.257476,0.257476,2024-01-01T00:00:00Z
1541,US East,Standard_D8as_v5 Spot,4,0.0344,0.0286,2022-11-01T00:00:00Z
1542,US East,A4 Spot,1,0.266928,0.266928,2024-01-01T00:00:00Z
1543,US East,F72iamds v6 Spot,1,2.1325,2.1325,2024-01-01T00:00:00Z
1544,US East,Standard_D64plds_v5 Spot,8,0.2458,0.070725,2023-06-01T00:00:00Z
1545,US East,E4-2as_v4 Spot,1,0.0436,0.0436,2023-09-01T00:00:00Z
1546,US East,D96alds_v6 Spot,1,0.99125,0.99125,2023-12-01T00:00:00Z
1547,US East,standard_DC2s_v3 Spot,1,0.0284,0.0284,2023-09-01T00:00:00Z
1548,US East,NV32as v4 Spot,1,0.1864,0.1864,2023-01-01T00:00:00Z
1549,US East,E16ads_v6 Spot,1,0.2515,0.2515,2024-01-01T00:00:00Z
1550,US East,Standard_E2_v5 Spot,2,0.023784,0.021892000000000002,2024-01-01T00:00:00Z
1551,US East,D96ls v5 Spot,1,2.124,2.124,2023-09-01T00:00:00Z
